895,8.95,-50
896,8.96,-50
897,8.97,-50
898,8.98,-50
899,8.99,-50
900,9.0,-50
901,9.01,-49
902,9.02,-48
903,9.03,-47
904,9.04,-46
905,9.05,-45
906,9.06,-43
907,9.07,-42
908,9.08,-40
909,9.09,-38
910,9.1,-36
911,9.11,-34
912,9.12,-31
913,9.13,-29
914,9.14,-26
915,9.15,-24
916,9.16,-21
917,9.17,-18
918,9.18,-16
919,9.19,-13
920,9.2,-10
921,9.21,-7
922,9.22,-4
923,9.23,-1
924,9.24,2
925,9.25,4
926,9.26,7
927,9.27,10
928,9.28,12
929,9.29,15
930,9.3,18
931,9.31,20
932,9.32,22
933,9.33,25
934,9.34,27
935,9.35,29
936,9.36,30
937,9.37,32
938,9.38,34
939,9.39,35
940,9.4,36
941,9.41,38
942,9.42,39
943,9.43,39
944,9.44,40
945,9.45,40
946,9.46,41
947,9.47,41
948,9.48,40
949,9.49,40
950,9.5,40
951,9.51,39
952,9.52,38
953,9.53,37
954,9.54,36
955,9.55,35
956,9.56,34
957,9.57,32
958,9.58,30
959,9.59,28
960,9.6,26
961,9.61,24
962,9.62,22
963,9.63,20
964,9.64,17
965,9.65,15
966,9.66,12
967,9.67,10
968,9.68,7
969,9.69,4
970,9.7,2
971,9.71,-1
972,9.72,-4
973,9.73,-7
974,9.74,-9
975,9.75,-12
976,9.76,-15
977,9.77,-17
978,9.78,-20
979,9.79,-22
980,9.8,-25
981,9.81,-27
982,9.82,-30
983,9.83,-32
984,9.84,-34
985,9.85,-36
986,9.86,-37
987,9.87,-39
988,9.88,-40
989,9.89,-42
990,9.9,-43
991,9.91,-44
992,9.92,-45
993,9.93,-46
994,9.94,-46
995,9.95,-47
996,9.96,-47
997,9.97,-47
998,9.98,-47
999,9.99,-47
1000,10.0,-46
