929,9.29,13
930,9.3,15
931,9.31,17
932,9.32,19
933,9.33,21
934,9.34,22
935,9.35,24
936,9.36,25
937,9.37,27
938,9.38,28
939,9.39,29
940,9.4,30
941,9.41,31
942,9.42,31
943,9.43,32
944,9.44,32
945,9.45,32
946,9.46,32
947,9.47,32
948,9.48,32
949,9.49,32
950,9.5,32
951,9.51,31
952,9.52,30
953,9.53,29
954,9.54,28
955,9.55,27
956,9.56,26
957,9.57,24
958,9.58,23
959,9.59,22
960,9.6,20
961,9.61,18
962,9.62,16
963,9.63,14
964,9.64,12
965,9.65,10
966,9.66,8
967,9.67,6
968,9.68,4
969,9.69,2
970,9.7,-1
971,9.71,-3
972,9.72,-5
973,9.73,-8
974,9.74,-10
975,9.75,-12
976,9.76,-14
977,9.77,-16
978,9.78,-18
979,9.79,-20
980,9.8,-22
981,9.81,-24
982,9.82,-26
983,9.83,-28
984,9.84,-29
985,9.85,-30
986,9.86,-32
987,9.87,-33
988,9.88,-34
989,9.89,-35
990,9.9,-36
991,9.91,-37
992,9.92,-38
993,9.93,-38
994,9.94,-38
995,9.95,-39
996,9.96,-39
997,9.97,-39
998,9.98,-39
999,9.99,-38
1000,10.0,-38
