idx,time(s),count B,count C
679,6.79,-6,11
680,6.8,-7,8
681,6.81,-9,5
682,6.82,-10,2
683,6.83,-12,-2
684,6.84,-13,-5
685,6.85,-14,-8
686,6.86,-16,-12
687,6.87,-17,-15
688,6.88,-18,-18
689,6.89,-19,-21
690,6.9,-20,-24
691,6.91,-22,-27
692,6.92,-22,-30
693,6.93,-24,-33
694,6.94,-24,-36
695,6.95,-26,-39
696,6.96,-26,-41
697,6.97,-27,-44
698,6.98,-28,-46
699,6.99,-28,-48
700,7.0,-29,-51
701,7.01,-30,-53
702,7.02,-30,-55
703,7.03,-30,-56
704,7.04,-31,-58
705,7.05,-31,-59
706,7.06,-31,-60
707,7.07,-31,-61
708,7.08,-31,-62
709,7.09,-31,-63
710,7.1,-31,-63
711,7.11,-31,-64
712,7.12,-30,-64
713,7.13,-30,-64
714,7.14,-30,-63
715,7.15,-29,-63
716,7.16,-29,-62
717,7.17,-28,-62
718,7.18,-28,-60
719,7.19,-27,-59
720,7.2,-26,-58
721,7.21,-25,-56
722,7.22,-24,-54
723,7.23,-23,-53
724,7.24,-22,-51
725,7.25,-21,-48
726,7.26,-20,-46
727,7.27,-18,-44
728,7.28,-18,-41
729,7.29,-16,-38
730,7.3,-15,-36
731,7.31,-14,-33
732,7.32,-12,-30
733,7.33,-11,-26
734,7.34,-10,-23
735,7.35,-8,-20
736,7.36,-6,-17
737,7.37,-5,-13
738,7.38,-4,-10
739,7.39,-2,-6
740,7.4,-1,-3
741,7.41,0,0
742,7.42,2,4
743,7.43,3,7
744,7.44,4,11
745,7.45,6,14
746,7.46,7,18
747,7.47,8,21
748,7.48,10,24
749,7.49,10,27
750,7.5,12,30
751,7.51,13,33
752,7.52,14,36
753,7.53,14,38
754,7.54,16,41
755,7.55,16,43
756,7.56,17,46
757,7.57,18,48
758,7.58,18,49
759,7.59,18,51
760,7.6,19,53
761,7.61,20,54
762,7.62,20,55
763,7.63,20,56
764,7.64,20,57
765,7.65,20,58
766,7.66,20,58
767,7.67,20,58
768,7.68,20,58
769,7.69,19,58
770,7.7,19,58
771,7.71,18,57
772,7.72,18,56
773,7.73,17,56
774,7.74,16,55
775,7.75,16,53
776,7.76,15,52
777,7.77,14,51
778,7.78,13,49
779,7.79,12,47
780,7.8,11,45
781,7.81,10,43
782,7.82,9,41
783,7.83,8,39
784,7.84,6,36
785,7.85,5,34
786,7.86,4,32
787,7.87,2,29
788,7.88,1,26
789,7.89,0,23
790,7.9,-2,20
791,7.91,-3,17
792,7.92,-4,14
793,7.93,-6,11
794,7.94,-8,8
795,7.95,-9,5
796,7.96,-10,2
797,7.97,-12,-2
798,7.98,-13,-5
799,7.99,-14,-8
800,8.0,-16,-11
801,8.01,-17,-15
802,8.02,-18,-18
803,8.03,-19,-21
804,8.04,-20,-24
805,8.05,-22,-27
806,8.06,-22,-30
807,8.07,-24,-33
808,8.08,-24,-36
809,8.09,-26,-39
810,8.1,-26,-41
811,8.11,-27,-44
812,8.12,-28,-46
813,8.13,-28,-48
814,8.14,-29,-51
815,8.15,-30,-53
816,8.16,-30,-54
817,8.17,-30,-56
818,8.18,-31,-58
819,8.19,-31,-59
820,8.2,-31,-60
821,8.21,-31,-61
822,8.22,-31,-62
823,8.23,-31,-63
824,8.24,-31,-63
825,8.25,-31,-63
826,8.26,-30,-64
827,8.27,-30,-64
828,8.28,-30,-63
829,8.29,-29,-63
830,8.3,-29,-62
831,8.31,-28,-61
832,8.32,-28,-60
833,8.33,-27,-59
834,8.34,-26,-58
835,8.35,-25,-56
836,8.36,-24,-54
837,8.37,-23,-53
838,8.38,-22,-51
839,8.39,-21,-48
840,8.4,-20,-46
841,8.41,-18,-44
842,8.42,-17,-41
843,8.43,-16,-38
844,8.44,-15,-36
845,8.45,-14,-32
846,8.46,-12,-30
847,8.47,-11,-26
848,8.48,-10,-23
849,8.49,-8,-20
850,8.5,-6,-17
851,8.51,-5,-13
852,8.52,-4,-10
853,8.53,-2,-6
854,8.54,-1,-3
855,8.55,0,0
856,8.56,2,4
857,8.57,3,7
858,8.58,4,11
859,8.59,6,14
860,8.6,7,18
861,8.61,8,21
862,8.62,10,24
863,8.63,10,27
864,8.64,12,30
865,8.65,13,33
866,8.66,14,36
867,8.67,14,38
868,8.68,16,41
869,8.69,16,43
870,8.7,17,46
871,8.71,18,48
872,8.72,18,50
873,8.73,19,51
874,8.74,19,53
875,8.75,20,54
876,8.76,20,55
877,8.77,20,56
878,8.78,20,57
879,8.79,20,58
880,8.8,20,58
881,8.81,20,58
882,8.82,20,58
883,8.83,19,58
884,8.84,19,58
885,8.85,18,57
886,8.86,18,57
887,8.87,17,56
888,8.88,16,55
889,8.89,16,54
890,8.9,15,52
891,8.91,14,51
892,8.92,13,49
893,8.93,12,47
894,8.94,11,45
895,8.95,10,43
896,8.96,9,41
897,8.97,8,39
898,8.98,6,36
899,8.99,5,34
900,9.0,4,32
901,9.01,2,29
902,9.02,1,26
903,9.03,0,23
904,9.04,-2,20
905,9.05,-3,17
906,9.06,-4,14
907,9.07,-6,11
908,9.08,-8,8
909,9.09,-9,5
910,9.1,-10,2
911,9.11,-12,-2
912,9.12,-13,-5
913,9.13,-14,-8
914,9.14,-16,-12
915,9.15,-17,-15
916,9.16,-18,-18
917,9.17,-19,-21
918,9.18,-20,-24
919,9.19,-22,-27
920,9.2,-22,-30
921,9.21,-24,-33
922,9.22,-24,-36
923,9.23,-26,-39
924,9.24,-26,-41
925,9.25,-27,-44
926,9.26,-28,-46
927,9.27,-28,-48
928,9.28,-29,-51
929,9.29,-30,-53
930,9.3,-30,-54
931,9.31,-30,-56
932,9.32,-31,-58
933,9.33,-31,-59
934,9.34,-31,-60
935,9.35,-31,-61
936,9.36,-31,-62
937,9.37,-31,-63
938,9.38,-31,-63
939,9.39,-31,-64
940,9.4,-30,-64
941,9.41,-30,-64
942,9.42,-30,-63
943,9.43,-29,-63
944,9.44,-29,-62
945,9.45,-28,-61
946,9.46,-28,-60
947,9.47,-27,-59
948,9.48,-26,-58
949,9.49,-25,-56
950,9.5,-24,-54
951,9.51,-23,-53
952,9.52,-22,-51
953,9.53,-21,-48
954,9.54,-20,-46
955,9.55,-18,-44
956,9.56,-17,-41
957,9.57,-16,-38
958,9.58,-15,-36
959,9.59,-14,-33
960,9.6,-12,-30
961,9.61,-11,-26
962,9.62,-9,-23
963,9.63,-8,-20
964,9.64,-6,-17
965,9.65,-5,-13
966,9.66,-4,-10
967,9.67,-2,-6
968,9.68,-1,-3
969,9.69,0,0
970,9.7,2,4
971,9.71,3,7
972,9.72,4,11
973,9.73,6,14
974,9.74,7,17
975,9.75,8,21
976,9.76,10,24
977,9.77,10,27
978,9.78,12,30
979,9.79,13,33
980,9.8,14,36
981,9.81,15,38
982,9.82,16,41
983,9.83,16,43
984,9.84,17,46
985,9.85,18,48
986,9.86,18,50
987,9.87,19,51
988,9.88,19,53
989,9.89,20,54
990,9.9,20,55
991,9.91,20,56
992,9.92,20,57
993,9.93,20,58
994,9.94,20,58
995,9.95,20,58
996,9.96,20,58
997,9.97,19,58
998,9.98,19,58
999,9.99,18,57
1000,10.0,18,56
