idx,time(s),count B,count C
610,6.1,-15,7
611,6.11,-15,10
612,6.12,-14,13
613,6.13,-14,16
614,6.14,-14,19
615,6.15,-13,22
616,6.16,-13,24
617,6.17,-12,27
618,6.18,-12,29
619,6.19,-11,31
620,6.2,-11,33
621,6.21,-10,35
622,6.22,-10,36
623,6.23,-9,37
624,6.24,-8,38
625,6.25,-8,39
626,6.26,-7,40
627,6.27,-6,40
628,6.28,-6,40
629,6.29,-5,40
630,6.3,-4,40
631,6.31,-4,39
632,6.32,-3,39
633,6.33,-2,38
634,6.34,-2,37
635,6.35,-2,36
636,6.36,-1,34
637,6.37,0,32
638,6.38,0,31
639,6.39,1,29
640,6.4,2,27
641,6.41,2,24
642,6.42,2,22
643,6.43,3,20
644,6.44,3,17
645,6.45,4,14
646,6.46,4,11
647,6.47,4,8
648,6.48,4,5
649,6.49,4,2
650,6.5,5,-1
651,6.51,5,-4
652,6.52,5,-7
653,6.53,5,-11
654,6.54,5,-14
655,6.55,5,-18
656,6.56,5,-21
657,6.57,5,-24
658,6.58,5,-28
659,6.59,4,-31
660,6.6,4,-34
661,6.61,4,-37
662,6.62,4,-41
663,6.63,4,-44
664,6.64,3,-46
665,6.65,3,-49
666,6.66,2,-52
667,6.67,2,-55
668,6.68,2,-57
669,6.69,1,-59
670,6.7,0,-62
671,6.71,0,-64
672,6.72,-1,-65
673,6.73,-2,-67
674,6.74,-2,-68
675,6.75,-2,-70
676,6.76,-3,-71
677,6.77,-4,-72
678,6.78,-4,-72
679,6.79,-5,-73
680,6.8,-6,-73
681,6.81,-6,-73
682,6.82,-7,-73
683,6.83,-8,-72
684,6.84,-8,-72
685,6.85,-9,-71
686,6.86,-10,-70
687,6.87,-10,-68
688,6.88,-11,-67
689,6.89,-11,-65
690,6.9,-12,-64
691,6.91,-12,-61
692,6.92,-13,-59
693,6.93,-13,-57
694,6.94,-14,-54
695,6.95,-14,-52
696,6.96,-14,-49
697,6.97,-15,-46
698,6.98,-15,-43
699,6.99,-15,-40
700,7.0,-16,-36
701,7.01,-16,-33
702,7.02,-16,-30
703,7.03,-16,-26
704,7.04,-16,-23
705,7.05,-16,-19
706,7.06,-16,-16
707,7.07,-16,-12
708,7.08,-16,-9
709,7.09,-16,-5
710,7.1,-16,-2
711,7.11,-16,2
712,7.12,-15,5
713,7.13,-15,8
714,7.14,-14,12
715,7.15,-14,15
716,7.16,-14,18
717,7.17,-14,20
718,7.18,-13,23
719,7.19,-12,26
720,7.2,-12,28
721,7.21,-12,30
722,7.22,-11,32
723,7.23,-10,34
724,7.24,-10,35
725,7.25,-9,37
726,7.26,-8,38
727,7.27,-8,39
728,7.28,-8,40
729,7.29,-7,40
730,7.3,-6,40
731,7.31,-6,40
732,7.32,-5,40
733,7.33,-4,40
734,7.34,-4,39
735,7.35,-3,38
736,7.36,-2,38
737,7.37,-2,36
738,7.38,-1,35
739,7.39,0,34
740,7.4,0,32
741,7.41,0,30
742,7.42,1,28
743,7.43,2,26
744,7.44,2,24
745,7.45,2,21
746,7.46,3,19
747,7.47,3,16
748,7.48,4,13
749,7.49,4,10
750,7.5,4,7
751,7.51,4,4
752,7.52,4,1
753,7.53,5,-2
754,7.54,5,-5
755,7.55,5,-9
756,7.56,5,-12
757,7.57,5,-15
758,7.58,5,-19
759,7.59,5,-22
760,7.6,5,-26
761,7.61,5,-29
762,7.62,4,-32
763,7.63,4,-36
764,7.64,4,-39
765,7.65,4,-42
766,7.66,3,-45
767,7.67,3,-48
768,7.68,2,-50
769,7.69,2,-53
770,7.7,2,-56
771,7.71,1,-58
772,7.72,0,-60
773,7.73,0,-62
774,7.74,0,-64
775,7.75,-1,-66
776,7.76,-2,-68
777,7.77,-2,-69
778,7.78,-3,-70
779,7.79,-4,-71
780,7.8,-4,-72
781,7.81,-5,-73
782,7.82,-6,-73
783,7.83,-6,-73
784,7.84,-7,-73
785,7.85,-8,-73
786,7.86,-8,-72
787,7.87,-8,-71
788,7.88,-9,-70
789,7.89,-10,-69
790,7.9,-10,-68
791,7.91,-11,-66
792,7.92,-12,-65
793,7.93,-12,-63
794,7.94,-12,-61
795,7.95,-13,-58
796,7.96,-14,-56
797,7.97,-14,-53
798,7.98,-14,-51
799,7.99,-14,-48
800,8.0,-15,-45
801,8.01,-15,-42
802,8.02,-16,-38
803,8.03,-16,-35
804,8.04,-16,-32
805,8.05,-16,-28
806,8.06,-16,-25
807,8.07,-16,-21
808,8.08,-16,-18
809,8.09,-16,-14
810,8.1,-16,-11
811,8.11,-16,-7
812,8.12,-16,-4
813,8.13,-16,0
814,8.14,-15,3
815,8.15,-15,6
816,8.16,-15,10
817,8.17,-14,13
818,8.18,-14,16
819,8.19,-14,19
820,8.2,-13,21
821,8.21,-13,24
822,8.22,-12,26
823,8.23,-12,29
824,8.24,-11,31
825,8.25,-11,33
826,8.26,-10,34
827,8.27,-10,36
828,8.28,-9,37
829,8.29,-8,38
830,8.3,-8,39
831,8.31,-7,40
832,8.32,-6,40
833,8.33,-6,40
834,8.34,-5,40
835,8.35,-4,40
836,8.36,-4,40
837,8.37,-3,39
838,8.38,-3,38
839,8.39,-2,37
840,8.4,-2,36
841,8.41,-1,34
842,8.42,0,33
843,8.43,0,31
844,8.44,1,29
845,8.45,1,27
846,8.46,2,25
847,8.47,2,22
848,8.48,2,20
849,8.49,3,18
850,8.5,3,15
851,8.51,4,12
852,8.52,4,9
853,8.53,4,6
854,8.54,4,3
855,8.55,4,0
856,8.56,5,-4
857,8.57,5,-7
858,8.58,5,-10
859,8.59,5,-14
860,8.6,5,-17
861,8.61,5,-20
862,8.62,5,-24
863,8.63,5,-27
864,8.64,4,-30
865,8.65,4,-34
866,8.66,4,-37
867,8.67,4,-40
868,8.68,4,-43
869,8.69,3,-46
870,8.7,3,-49
871,8.71,2,-52
872,8.72,2,-54
873,8.73,2,-57
874,8.74,1,-59
875,8.75,0,-61
876,8.76,0,-63
877,8.77,-1,-65
878,8.78,-2,-67
879,8.79,-2,-68
880,8.8,-2,-70
881,8.81,-3,-71
882,8.82,-4,-72
883,8.83,-4,-72
884,8.84,-5,-73
885,8.85,-6,-73
886,8.86,-6,-73
887,8.87,-7,-73
888,8.88,-8,-72
889,8.89,-8,-72
890,8.9,-9,-71
891,8.91,-10,-70
892,8.92,-10,-69
893,8.93,-11,-67
894,8.94,-11,-66
895,8.95,-12,-64
896,8.96,-12,-62
897,8.97,-13,-60
898,8.98,-13,-57
899,8.99,-14,-55
900,9.0,-14,-52
901,9.01,-14,-49
902,9.02,-15,-46
903,9.03,-15,-43
904,9.04,-15,-40
905,9.05,-16,-37
906,9.06,-16,-34
907,9.07,-16,-30
908,9.08,-16,-27
909,9.09,-16,-23
910,9.1,-16,-20
911,9.11,-16,-16
912,9.12,-16,-13
913,9.13,-16,-9
914,9.14,-16,-6
915,9.15,-16,-2
916,9.16,-16,1
917,9.17,-15,5
918,9.18,-15,8
919,9.19,-15,11
920,9.2,-14,14
921,9.21,-14,17
922,9.22,-14,20
923,9.23,-13,23
924,9.24,-13,25
925,9.25,-12,28
926,9.26,-12,30
927,9.27,-11,32
928,9.28,-10,34
929,9.29,-10,35
930,9.3,-10,37
931,9.31,-9,38
932,9.32,-8,39
933,9.33,-8,39
934,9.34,-7,40
935,9.35,-6,40
936,9.36,-6,40
937,9.37,-5,40
938,9.38,-4,40
939,9.39,-4,39
940,9.4,-3,39
941,9.41,-2,38
942,9.42,-2,36
943,9.43,-1,35
944,9.44,-1,34
945,9.45,0,32
946,9.46,0,30
947,9.47,1,28
948,9.48,2,26
949,9.49,2,24
950,9.5,2,22
951,9.51,3,19
952,9.52,3,16
953,9.53,4,14
954,9.54,4,11
955,9.55,4,8
956,9.56,4,5
957,9.57,4,2
958,9.58,5,-2
959,9.59,5,-5
960,9.6,5,-8
961,9.61,5,-12
962,9.62,5,-15
963,9.63,5,-18
964,9.64,5,-22
965,9.65,5,-25
966,9.66,4,-29
967,9.67,4,-32
968,9.68,4,-35
969,9.69,4,-38
970,9.7,4,-42
971,9.71,3,-44
972,9.72,3,-48
973,9.73,2,-50
974,9.74,2,-53
975,9.75,2,-56
976,9.76,1,-58
977,9.77,0,-60
978,9.78,0,-62
979,9.79,0,-64
980,9.8,-1,-66
981,9.81,-2,-68
982,9.82,-2,-69
983,9.83,-3,-70
984,9.84,-4,-71
985,9.85,-4,-72
986,9.86,-5,-72
987,9.87,-6,-73
988,9.88,-6,-73
989,9.89,-6,-73
990,9.9,-7,-73
991,9.91,-8,-72
992,9.92,-8,-71
993,9.93,-9,-70
994,9.94,-10,-69
995,9.95,-10,-68
996,9.96,-11,-67
997,9.97,-12,-65
998,9.98,-12,-63
999,9.99,-12,-61
1000,10.0,-13,-59
